,Title,Channel,url,video_list,Training
0,"Rechtsextremismus, Managerlöhne, Wahlwochenende | Meyer:Wermuth",SP Schweiz,https://www.youtube.com/watch?v=Rqc4N84Hb1M,Left,True
1,Klimaseniorin Elisabeth Joris: Vom Gemeinschaftsraum nach Strassburg | Meyer:Wermuth,SP Schweiz,https://www.youtube.com/watch?v=ttMms0xNlUU,Left,True
2,Prämieninitiative: Ruth Dreifuss im Gespräch | Meyer:Wermuth,SP Schweiz,https://www.youtube.com/watch?v=qlpauE4ANqs,Left,True
3,"Klimaseniorinnen, Vetternwirtschaft in Genf, Delegierte*r Wohnen in Zürich, Wolfgang Schäuble",Nebelspalter,https://www.youtube.com/watch?v=BTHgGr1Z2m8,Left,True
4,"Krawalle, Familiennachzug, fliegende Bundesräte, sexistische Personalpolitik, noble Ratspräsidien",Nebelspalter,https://www.youtube.com/watch?v=KQeaIaoMh9Y,Left,True
5,Klimaschutz zu ENDE gedacht - BUCHBESPRECHUNG Ulrike Herrmann (Teil 1) | #112. Energie und Klima,Grenzen des Wissens,https://www.youtube.com/watch?v=n8IoYvldfT0,Left,True
6,Das Kapital #1: Der Produktionsprozess des Kapitals (Karl Marx) – Kurzfassung,Literarische Aktion,https://www.youtube.com/watch?v=PcfIUrM8YzY,Left,True
7,What's Up With Capitalism? A Marxist Perspective,Jimi Sol,https://www.youtube.com/watch?v=b2h7NWpyfkE,Left,True
8,Soviet Propaganda: The Millionaire,Dobbiecast History,https://www.youtube.com/watch?v=nWVJHgpnbo0,Left,True
9,The Only Leftist Reading List You'll Ever Need (lol),Hakim,https://www.youtube.com/watch?v=QdwD7zwEpZw,Left,True
10,SOCIALISM: An In-Depth Explanation,Ryan Chapman,https://www.youtube.com/watch?v=lrBRV3WK2x4,Left,True
11,Yanis Varoufakis | The reason I'm a socialist,Eye Of The Storm Podcast,https://www.youtube.com/watch?v=FIXDDTybZe8,Left,True
12,Announcement from Senator Bernie Sanders,Bernie Sanders,https://www.youtube.com/watch?v=iRMICNBXp2Q,Left,True
13,It's time to hold the fossil fuel industry accountable.,Bernie Sanders,https://www.youtube.com/watch?v=ifxBt2Tnh5E,Left,True
14,Marx Part 2: Capitalism's Consequences | Philosophy Tube,Philosophy Tube,https://www.youtube.com/watch?v=yynYFEp8H6w,Left,True
15,Gabor Maté and Yanis Varoufakis | HOW TO HEAL FROM THIS TOXIC CULTURE | Podcast 4,Eye Of The Storm Podcast,https://www.youtube.com/watch?v=SU1ZarHa7O0,Left,True
16,"The debate over the Anthropocene, explained",Vox,https://www.youtube.com/watch?v=Oh2RevEsyoI,Left,False
17,What's inside this crater in Madagascar?,Vox,https://www.youtube.com/watch?v=h42QVfrUVFw,Left,False
18,Who made these circles in the Sahara?,Vox,https://www.youtube.com/watch?v=twAP3buj9Og,Left,False
19,How the “lost cities” of the Amazon were finally found,Vox,https://www.youtube.com/watch?v=dphq5X-rMew,Left,False
20,The tragic story of this famous meteorite,Vox,https://www.youtube.com/watch?v=yvdtWfHpCR4,Left,False
21,The UnXplained: TOP 5 SHOCKING MYSTERIES OF 2023 | PART 1,HISTORY,https://www.youtube.com/watch?v=3Z_EZVJLKeI,Left,False
22,The UnXplained: TOP 5 SHOCKING MYSTERIES OF 2023 | Part 2,HISTORY,https://www.youtube.com/watch?v=EKfpXO3jBhM,Left,False
23,The UnXplained: Top 4 Most HAUNTED Places in America,HISTORY,https://www.youtube.com/watch?v=F3c-DfTFwYo,Left,False
24,The UnXplained: TOP 4 APOCALYPTIC WARNINGS WILL PETRIFY YOU,HISTORY,https://www.youtube.com/watch?v=DaHEY9HBx8M,Left,False
25,Ancient Aliens: 5 SHOCKING Mysteries Beneath Polar Ice,HISTORY,https://www.youtube.com/watch?v=lIkgD4U85qc,Left,False
26,Ancient Aliens: TOP 10 ALIEN ENCOUNTERS OF 2023 | PART 1,HISTORY,https://www.youtube.com/watch?v=WbWcPypsW90,Left,False
27,Ancient Aliens: TOP 10 ALIEN ENCOUNTERS OF 2023 | PART 2,HISTORY,https://www.youtube.com/watch?v=b-3RhyfYk58,Left,False
28,Ancient Aliens: TOP 3 DEEP SEA UFO MYSTERIES,HISTORY,https://www.youtube.com/watch?v=QkZYcmtWZVk,Left,False
29,Ancient Aliens: Galactic Origins of Crop Circles,HISTORY,https://www.youtube.com/watch?v=XgaoLPaesT0,Left,False
30,Ancient Aliens: Egyptian Hieroglyphics FOUND in Australia?! (Special),HISTORY,https://www.youtube.com/watch?v=7nqI_kML8Rw,Left,False
31,Ancient Aliens: Ireland's Portals to Different Worlds (Special),HISTORY,https://www.youtube.com/watch?v=SXD6y57ziZ0,Left,False
32,Ancient Aliens: The Most Expansive Civilization We've Known (Special),HISTORY,https://www.youtube.com/watch?v=IORcC_kT05U,Left,False
33,Ancient Aliens: Liquid Mercury Found in Pyramid Chambers?! (Special),HISTORY,https://www.youtube.com/watch?v=lmm3C3DZzCw,Left,False
34,Eine Reise mit Erich von Däniken – Den Ausserirdischen auf der Spur | Reporter | SRF,SRF Dok,https://www.youtube.com/watch?v=xDccdMaurh8,Left,False
35,Spiegel Online: Tutanchamuns Dolch kommt aus dem All – Erich von Däniken meint das auch,Frank Elstner,https://www.youtube.com/watch?v=cjq98-LoYRI,Left,False
36,Folge 7 - UFOs über Europa | National Geographic,National Geographic Deutschland,https://www.youtube.com/watch?v=aVGmj_5jQxk,Left,False
37,"Irisches UFO-Geheimnis: „Wissen nicht, womit wir es zu tun haben“ – Augenzeuge UFO | BILD Doku",BILD,https://www.youtube.com/watch?v=V2Lj6nCNg98,Left,False
38,Unfassbare Berichte: „UFO landet in Suffolk OFFIZIELL BESTÄTIGT“ – Augenzeuge UFO | BILD Doku,BILD,https://www.youtube.com/watch?v=B-89Y8oGRNw,Left,False
39,Der Alien-Komet: „Eine Reise durch das All zu uns“ – Augenzeuge UFO | BILD Doku,BILD,https://www.youtube.com/watch?v=cqzGK8pskZg,Left,False
40,DER ALIEN ASTEROID Oumuamua - Besuch aus extrasolaren Welten | Strip the Cosmos WELT HD Doku,WELT Doku,https://www.youtube.com/watch?v=liE7oi7gqEw,Left,False
41,Die zwei Gesichter des Mondes - Ungelöste Rätsel des Erdtrabanten | Strip the Cosmos WELT HD Doku,WELT Doku,https://www.youtube.com/watch?v=_xgU3aoKiAg,Left,False
42,REISEZIEL MARS - Vom Mond zum roten Planeten | SPACETIME HD Doku,WELT,https://www.youtube.com/watch?v=yFt81sWCbnk,Left,False
43,Aufbruch zum MARS - Ein Planet wird erobert | SPACETIME Doku,WELT,https://www.youtube.com/watch?v=s_11IcbLMt8,Left,False
44,Von der Erde in die Unendlichkeit | SPACETIME Doku,WELT,https://www.youtube.com/watch?v=NnGkgsnzabQ,Left,False
45,PLANETEN - Die Suche nach einer neuen Welt | SPACETIME Doku,WELT,https://www.youtube.com/watch?v=y1fgEeLZE6Y,Left,False
