,Title,Channel,url,video_list,Training
0,How to Make Perfect Pizza | Gennaro Contaldo,Jamie Oliver,https://www.youtube.com/watch?v=1-SJGQ2HLp8,Pizza,True
1,How to Make NEAPOLITAN PIZZA DOUGH like a World Best Pizza Chef,Vincenzo's Plate,https://www.youtube.com/watch?v=8Q_9h6VKm9c,Pizza,True
2,The Best Homemade Pizza You'll Ever Eat,Tasty,https://www.youtube.com/watch?v=sv3TXMSv6Lw,Pizza,True
3,Pizza Dough Recipe,Preppy Kitchen,https://www.youtube.com/watch?v=Eim2GpHNQDg,Pizza,True
4,The Best Pizza In Naples | Best Of The Best,Insider Food,https://www.youtube.com/watch?v=7toSikYGFNM,Pizza,True
5,Perfect Pizza at Home,Nino's Home,https://www.youtube.com/watch?v=PCAwJs51D0k,Pizza,True
6,HOW TO MAKE NEXT LEVEL PIZZA DOUGH | DOUBLE FERMENTED + POOLISH,Vito Iacopelli,https://www.youtube.com/watch?v=u7Hd6ZzKgBM,Pizza,True
7,Best Homemade Pizza Dough Recipe | How To Make Pizza Crust,Natashas Kitchen,https://www.youtube.com/watch?v=WM1XcYXix0Y,Pizza,True
8,Making Dominos Pizza At Home (2 Ways) | But Better,Joshua Weissman,https://www.youtube.com/watch?v=GMYwTEek9mg,Pizza,True
9,Learn How to Make the Best Homemade Pizza with Gennaro Contaldo | Citalia,Citalia,https://www.youtube.com/watch?v=n-VRntrbypI,Pizza,True
10,The easy way to stretching a pizza,Massimo Nocerino Pizza Massimo,https://www.youtube.com/watch?v=Il25gfh6XA4,Pizza,False
11,The easy way to stretching a pizza,Massimo Nocerino Pizza Massimo,https://www.youtube.com/watch?v=R7CM4Gf-o8E,Pizza,False
12,How to take out pizza dough ball and stretch.,Salim Gafayri,https://www.youtube.com/watch?v=wGbR81oHlBA,Pizza,False
13,How to take out pizza dough ball and stretch.,Salim Gafayri,https://www.youtube.com/watch?v=JTEgDDWy8QA,Pizza,False
14,Neapolitan Style Pizza Recipe #pizza #shorts #melbourne #shortvideo #pizzarecipe #pizzadough za,Salim Gafayri,https://www.youtube.com/watch?v=j5KH7YoRQKs,Pizza,False
15,Neapolitan Style Pizza Recipe #pizza #shorts #melbourne #shortvideo #pizzarecipe #pizzadough za,Salim Gafayri,https://www.youtube.com/watch?v=InE-YmzKS0k,Pizza,False
16,"Woodfired Neapolitan style Pizza , straight outta Forni Visciano 🔥🔥",Salim Gafayri,https://www.youtube.com/watch?v=AWXn2dcogF8,Pizza,False
17,THE BEST GARLIC BREAD OUT THERE | THE GOLDEN BALANCE,The Golden Balance,https://www.youtube.com/watch?v=1ietxUTlv-U,Pizza,False
18,How to make Garlic Butter,Pinch of Mint,https://www.youtube.com/watch?v=tL6wzyTl0es,Pizza,False
19,How to make GARLIC BUTTER (2 easy ways to make garlic butter!),Pinch of Mint,https://www.youtube.com/watch?v=UBbaXT56KbA,Pizza,False
20,Hollandaise Sauce | Recipe Tutorial,Pinch of Mint,https://www.youtube.com/watch?v=b1yOwtfAAic,Pizza,False
21,Hollandaise Sauce | Recipe Tutorial,Pinch of Mint,https://www.youtube.com/watch?v=qBjjqbuO2Yo,Pizza,False
22,BEARNAISE SAUCE BY FRENCH CHEF,Chef Vivien,https://www.youtube.com/watch?v=pacdFCTfgo8,Pizza,False
23,BEARNAISE SAUCE BY FRENCH CHEF,Chef Vivien,https://www.youtube.com/watch?v=Efvn29gck0s,Pizza,False
24,Bacon Butter Sauce LIKE A CHEF,Fallow,https://www.youtube.com/watch?v=9d3aAjlji9Y,Pizza,False
25,Bacon Butter Sauce LIKE A CHEF,Fallow,https://www.youtube.com/watch?v=0ERs8tbO6AM,Pizza,False
26,Confit Garlic & Parmesan Butter | Episode 7 | All Things Butter,Thomas Straker,https://www.youtube.com/watch?v=2OaVdwJefK8,Pizza,False
27,Confit Garlic & Parmesan Butter | Episode 7 | All Things Butter,Thomas Straker,https://www.youtube.com/watch?v=Zz3Il5MuIEw,Pizza,False
28,Garlic + Herb Compound Butter #Shorts | SO VEGAN,So Vegan,https://www.youtube.com/watch?v=cKiDOS0Xy1Q,Pizza,False
29,15 Minute Dan Dan Style Noodles #shorts | SO VEGAN,So Vegan,https://www.youtube.com/watch?v=18h3wC1GQ5M,Pizza,False
30,Beurre blanc,Harrison Hill,https://www.youtube.com/watch?v=ch8GIyzHbGw,Pizza,False
31,How to make Lemon Butter Sauce,dvdnguyen,https://www.youtube.com/watch?v=BUJeObBCH3k,Pizza,False
32,Shrimp with Creamy Garlic Sauce,dvdnguyen,https://www.youtube.com/watch?v=ouY-Y5GpNVg,Pizza,False
33,The Easiest Shrimp Scampi Recipe You'll Ever Find,TipHero,https://www.youtube.com/watch?v=idYAqwUOxZA,Pizza,False
34,Homemade Alfredo Sauce,TipHero,https://www.youtube.com/watch?v=GvhFY9UzEgw,Pizza,False
35,How to Make Spaghetti Arrabiata,The Real Recipes,https://www.youtube.com/watch?v=Z3Z4t5e_3uc,Pizza,False
36,Creamy Lemon Butter Sauce #lemonbuttersauce #lemonbutter #salmon #pasta #sauce,Homemade Food Junkie,https://www.youtube.com/watch?v=aKIBUYWd3Xc,Pizza,False
37,Salmon Pasta in a Creamy Dill Sauce,Dont Go Bacon My Heart,https://www.youtube.com/watch?v=2w7R1DEGBN0,Pizza,False
38,Creamy Chicken Sun Dried Tomato Pasta,Dont Go Bacon My Heart,https://www.youtube.com/watch?v=TuxuhidJWNc,Pizza,False
39,Asparagus Pancetta Pasta,Dont Go Bacon My Heart,https://www.youtube.com/watch?v=d4bxFvLpPog,Pizza,False
