,Title,Channel,url,video_list,Training
0,How to Make Perfect Pizza | Gennaro Contaldo,Jamie Oliver,https://www.youtube.com/watch?v=1-SJGQ2HLp8,Pizza,True
1,How to Make NEAPOLITAN PIZZA DOUGH like a World Best Pizza Chef,Vincenzo's Plate,https://www.youtube.com/watch?v=8Q_9h6VKm9c,Pizza,True
2,The Best Homemade Pizza You'll Ever Eat,Tasty,https://www.youtube.com/watch?v=sv3TXMSv6Lw,Pizza,True
3,Pizza Dough Recipe,Preppy Kitchen,https://www.youtube.com/watch?v=Eim2GpHNQDg,Pizza,True
4,The Best Pizza In Naples | Best Of The Best,Insider Food,https://www.youtube.com/watch?v=7toSikYGFNM,Pizza,True
5,Perfect Pizza at Home,Nino's Home,https://www.youtube.com/watch?v=PCAwJs51D0k,Pizza,True
6,HOW TO MAKE NEXT LEVEL PIZZA DOUGH | DOUBLE FERMENTED + POOLISH,Vito Iacopelli,https://www.youtube.com/watch?v=u7Hd6ZzKgBM,Pizza,True
7,Best Homemade Pizza Dough Recipe | How To Make Pizza Crust,Natashas Kitchen,https://www.youtube.com/watch?v=WM1XcYXix0Y,Pizza,True
8,Making Dominos Pizza At Home (2 Ways) | But Better,Joshua Weissman,https://www.youtube.com/watch?v=GMYwTEek9mg,Pizza,True
9,Learn How to Make the Best Homemade Pizza with Gennaro Contaldo | Citalia,Citalia,https://www.youtube.com/watch?v=n-VRntrbypI,Pizza,True
10,NEAPOLITAN PIZZA MARGHERITA 🍕 #shorts,Andy Cooks,https://www.youtube.com/watch?v=WR71RAqeKn4,Pizza,False
11,Calzone Pizza 🍕 #shortvideo,Andy Cooks,https://www.youtube.com/watch?v=CqEf8GqICcA,Pizza,False
12,My Secret to Italian WOOD OVEN RESTAURANT-STYLE pizza without ANY equipment 🤯🍕 #pizza #shorts,The Modern Nonna,https://www.youtube.com/watch?v=QY4ckeF4tsA,Pizza,False
13,Italian Pizza,Cooking With Ayeh,https://www.youtube.com/watch?v=u-vVBBWAu0k,Pizza,False
14,Italian Pizza (easier than you think!),Cooking With Ayeh,https://www.youtube.com/watch?v=GckhjYGa2w0,Pizza,False
15,3 Ingredient Italian NO KNEAD BREAD | The Easiest way to make Bread,Emma's Goodies,https://www.youtube.com/watch?v=3xtj9X1jDc0,Pizza,False
16,"Big Bubble, NO-Knead Focaccia Bread | SOFT & EASY Focaccia!",Emma's Goodies,https://www.youtube.com/watch?v=O1WQTKuWWfM,Pizza,False
17,No Knead Focaccia from @daenskitchen,FutureCanoe,https://www.youtube.com/watch?v=egBnm4KDUTM,Pizza,False
18,"Delicious Bread For Breakfast, I've been doing it for 20 years, it has never misled me!",Fast & Easy Recipes,https://www.youtube.com/watch?v=4-wAckalSCc,Pizza,False
19,Cheese Bread in 15 Minutes! Such easy and tasty bread you can cook everyday!,Fast & Easy Recipes,https://www.youtube.com/watch?v=U7mMRz4pqAw,Pizza,False
20,"No oven, No yeast! Anyone has potato at home can do it! Incredibly easy, delicious and fast",Qiong Cooking,https://www.youtube.com/watch?v=kLzNo7Rb4Y8,Pizza,False
21,"You won't buy bread anymore! No oven, No egg! Incredibly soft and fluffy milk and butter bread",Qiong Cooking,https://www.youtube.com/watch?v=rFZwzZpLAIQ,Pizza,False
22,Don't buy bread anymore! Super soft milk bread without an oven!,Helly's Simple Recipe,https://www.youtube.com/watch?v=H8Eaz3gOVEk,Pizza,False
23,"100 years old recipe taught by my mother-in-law! No yeast, No oven!",Helly's Simple Recipe,https://www.youtube.com/watch?v=N_Pyc56hw78,Pizza,False
24,The famous puff pastry snack that is driving the world crazy!,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=GoyNCtc0CUk,Pizza,False
25,Don't rush to throw away the egg trays! The perfect puff pastry dessert,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=Nhhj-vGdjl8,Pizza,False
26,Dessert in 5 minutes! Just puff pastry and 2 apples,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=hmnmQdqZolU,Pizza,False
27,Dessert in 5 minutes! Just puff pastry and 2 apples,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=oVYP6MOOCdA,Pizza,False
28,No one expected such a result! Simple and quick puff pastry dessert,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=0k81lHZ7Q1A,Pizza,False
29,"The family's favorite recipe! Puff pastry dessert, in just 10 minutes",Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=DK8QETjUB6w,Pizza,False
30,"Simpler than you imagine. The best appetizer recipe, from puff pastry",Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=htEDBrCj4Wk,Pizza,False
31,I found the easiest way to make a puff pastry appetizer. Ready in 10 min,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=7DlHMNLUTkc,Pizza,False
32,No one will guess how you cooked it! Quick appetizer with minced meat,Appetizing.tv-Baking Recipes,https://www.youtube.com/watch?v=cBCcaFvPbbQ,Pizza,False
33,This recipe will make any cook envious! Easy and delicious dinner,Cookrate - Meat Delish,https://www.youtube.com/watch?v=DKlXa7HBlUo,Pizza,False
34,This recipe will make any cook envious! Easy and delicious dinner,Cookrate - Meat Delish,https://www.youtube.com/watch?v=Aw_DK-diPao,Pizza,False
35,The cabbage makes miracles. Cook the minced meat correctly!,Appetizing - Meat Recipes,https://www.youtube.com/watch?v=tUiaKdg3Fdo,Pizza,False
36,The tastiest cabbage that you have ever eaten! Perfect even for your guests,Cookrate - Meat Delish,https://www.youtube.com/watch?v=uHcgAkStfv0,Pizza,False
37,"Few people know this trick! Once you try it, you'll be hooked!",Cookrate - Meat Delish,https://www.youtube.com/watch?v=CBlolXJKMxk,Pizza,False
