,Title,Channel,url,video_list,Training
0,"Rechtsextremismus, Managerlöhne, Wahlwochenende | Meyer:Wermuth",SP Schweiz,https://www.youtube.com/watch?v=Rqc4N84Hb1M,Left,True
1,Klimaseniorin Elisabeth Joris: Vom Gemeinschaftsraum nach Strassburg | Meyer:Wermuth,SP Schweiz,https://www.youtube.com/watch?v=ttMms0xNlUU,Left,True
2,Prämieninitiative: Ruth Dreifuss im Gespräch | Meyer:Wermuth,SP Schweiz,https://www.youtube.com/watch?v=qlpauE4ANqs,Left,True
3,"Klimaseniorinnen, Vetternwirtschaft in Genf, Delegierte*r Wohnen in Zürich, Wolfgang Schäuble",Nebelspalter,https://www.youtube.com/watch?v=BTHgGr1Z2m8,Left,True
4,"Krawalle, Familiennachzug, fliegende Bundesräte, sexistische Personalpolitik, noble Ratspräsidien",Nebelspalter,https://www.youtube.com/watch?v=KQeaIaoMh9Y,Left,True
5,Klimaschutz zu ENDE gedacht - BUCHBESPRECHUNG Ulrike Herrmann (Teil 1) | #112. Energie und Klima,Grenzen des Wissens,https://www.youtube.com/watch?v=n8IoYvldfT0,Left,True
6,Das Kapital #1: Der Produktionsprozess des Kapitals (Karl Marx) – Kurzfassung,Literarische Aktion,https://www.youtube.com/watch?v=PcfIUrM8YzY,Left,True
7,What's Up With Capitalism? A Marxist Perspective,Jimi Sol,https://www.youtube.com/watch?v=b2h7NWpyfkE,Left,True
8,Soviet Propaganda: The Millionaire,Dobbiecast History,https://www.youtube.com/watch?v=nWVJHgpnbo0,Left,True
9,The Only Leftist Reading List You'll Ever Need (lol),Hakim,https://www.youtube.com/watch?v=QdwD7zwEpZw,Left,True
10,SOCIALISM: An In-Depth Explanation,Ryan Chapman,https://www.youtube.com/watch?v=lrBRV3WK2x4,Left,True
11,Yanis Varoufakis | The reason I'm a socialist,Eye Of The Storm Podcast,https://www.youtube.com/watch?v=FIXDDTybZe8,Left,True
12,Announcement from Senator Bernie Sanders,Bernie Sanders,https://www.youtube.com/watch?v=iRMICNBXp2Q,Left,True
13,It's time to hold the fossil fuel industry accountable.,Bernie Sanders,https://www.youtube.com/watch?v=ifxBt2Tnh5E,Left,True
14,Marx Part 2: Capitalism's Consequences | Philosophy Tube,Philosophy Tube,https://www.youtube.com/watch?v=yynYFEp8H6w,Left,True
15,Gabor Maté and Yanis Varoufakis | HOW TO HEAL FROM THIS TOXIC CULTURE | Podcast 4,Eye Of The Storm Podcast,https://www.youtube.com/watch?v=SU1ZarHa7O0,Left,True
16,Capitalism is dead and so are we | Yanis Varoufakis interview,PoliticsJOE,https://www.youtube.com/watch?v=w6H6tvVuGgo,Left,False
17,"Yanis Varoufakis on the death of capitalism, Starmer, and the tyranny of big tech",Channel 4 News,https://www.youtube.com/watch?v=Q9lJQONTC7Y,Left,False
18,The New Cold War & What's After Capitalism | Yanis Varoufakis National Press Club Address,The Australia Institute,https://www.youtube.com/watch?v=S3_I18eEABU,Left,False
19,Yanis Varoufakis Technofeudalism - Melbourne Town Hall,The Australia Institute,https://www.youtube.com/watch?v=1xfFgFqEyfk,Left,False
20,Yanis Varoufakis Technofeudalism - Sydney,The Australia Institute,https://www.youtube.com/watch?v=zCcJif8cuqo,Left,False
21,Can we Fix Capitalism? Yanis Varoufakis vs Gillian Tett,Intelligence Squared,https://www.youtube.com/watch?v=Gv6130kSzEY,Left,False
22,Finding Ways to Fix Capitalism - Yanis Varoufakis & Gillian Tett [2021] | Intelligence Squared,Intelligence Squared,https://www.youtube.com/watch?v=wcLemOt6qEk,Left,False
23,A New Economic Blueprint - Yanis Varoufakis & Brian Eno [2020] | Intelligence Squared,Intelligence Squared,https://www.youtube.com/watch?v=DDqTmJFTIHs,Left,False
24,And the Weak Suffer What They Must? | Yanis Varoufakis | Talks at Google,Talks at Google,https://www.youtube.com/watch?v=P2Zpkz7lK-s,Left,False
25,Yanis Varoufakis blows the lid on Europe's hidden agenda,EFN Ekonomikanalen,https://www.youtube.com/watch?v=nGt82RFfg3U,Left,False
26,Crypto is dead | Yanis Varoufakis x Viktor Tábori x Brain Bar,Brain Bar,https://www.youtube.com/watch?v=1JGYpDZixlY,Left,False
27,"Capitalism as we know it is over, so what comes next? | My Wildest Prediction with Varoufakis",euronews,https://www.youtube.com/watch?v=osVib1ddXwM,Left,False
28,Capitalism is over and ‘social democracy is finished’ | Yanis Varoufakis,Times Radio,https://www.youtube.com/watch?v=1A4dMK7S6KE,Left,False
29,Yanis Varoufakis explains how big tech is economically dominating your life,PoliticsJOE,https://www.youtube.com/watch?v=oDutkVRwrt8,Left,False
30,Technofeudalism and Cloud Capital: A Conversation with Yanis Varoufakis,Stanford in Government (SIG),https://www.youtube.com/watch?v=SMSNpq4K67o,Left,False
31,Yanis Varoufakis Meets David Wengrow | A New History of Humanity,How To Academy Mindset,https://www.youtube.com/watch?v=CNI12ak1mmI,Left,False
32,Longplayer Conversation 2014: David Graeber and Brian Eno,Artangel,https://www.youtube.com/watch?v=cuBpOXGLn_o,Left,False
33,David Graeber: All Economies are Ultimately Human Economies (2015),Network for an Alternative Quest,https://www.youtube.com/watch?v=2QUdrdgPI-I,Left,False
34,Donald Trump is a Classic Corporatist,The Real News Network,https://www.youtube.com/watch?v=yCQDq1oG0vA,Left,False
35,David Graeber: Should We Vote?,The Real News Network,https://www.youtube.com/watch?v=GsThb1Ec08k,Left,False
36,David Graeber - 5 Types of BS jobs,Real Media,https://www.youtube.com/watch?v=utdDB10usZg,Left,False
37,David Graeber - Trump and the American Economy,Real Media,https://www.youtube.com/watch?v=5Gq16RO2XB0,Left,False
38,"David Graeber - Syria, Anarchism and Visiting Rojava",Real Media,https://www.youtube.com/watch?v=gqfoJvD0Ifg,Left,False
39,David Graeber on a Fair Future Economy,RSA,https://www.youtube.com/watch?v=7YynqVvgZYI,Left,False
40,David Graeber on basic income,Basic Income UK,https://www.youtube.com/watch?v=BEb4Bda_06c,Left,False
41,The Heavy Load of Student Debt,PBS NewsHour,https://www.youtube.com/watch?v=4-Kmn2vG7lc,Left,False
42,David Graeber on the Occupy Wall Street Protest & Forgiving Debt of the American Poor,Democracy Now!,https://www.youtube.com/watch?v=CPeaFKvszKI,Left,False
43,"""We Are the 99%"": Occupy Wall Street Activist & Author David Graeber, Dead at 59, in His Own Words",Democracy Now!,https://www.youtube.com/watch?v=Uy6XWpCPcYM,Left,False
44,"Top U.S. & World Headlines — May 15, 2024",Democracy Now!,https://www.youtube.com/watch?v=hQasqNG6GIU,Left,False
45,"Top U.S. & World Headlines — May 14, 2024",Democracy Now!,https://www.youtube.com/watch?v=Qe57hvOr2RI,Left,False
