,Title,Channel,url,video_list,Training
0,Ampel-Propaganda funktioniert nicht,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=ngi53tvX9qI,AFD1,True
1,erschreckend: unzuverlässige Pandemie-Daten,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=pdCvbp4baQY,AFD1,True
2,Alice Weidel zur Generaldebatte zum Bundeshaushalt 2024 am 31.01.24,phoenix,https://www.youtube.com/watch?v=hhUCIuC5PBc,AFD1,True
3,💥GRÜNE ERNÄHRUNGSKONTROLLE💥,Blitzmeldung,https://www.youtube.com/watch?v=1NJ3uviaZkc,AFD1,True
4,💥AfD POLITIKER SCHWER VERLETZT💥,Blitzmeldung,https://www.youtube.com/watch?v=d7FPTfAKgSk,AFD1,True
5,💥GRÜNER Bürgermeister geschlagen: KEINER berichtet wegen Täter HERKUNFT,Oli,https://www.youtube.com/watch?v=3G3Cg7RfFlY,AFD1,True
6,Sh*tstorm…Ganz Twitter Kocht Vor Wut!,Durchblick,https://www.youtube.com/watch?v=StdTMORlQBc,AFD1,True
7,Eilmeldung Eurowahl: AfD Stimmen explodieren und Grüne brechen komplett ein!,Durchblick,https://www.youtube.com/watch?v=tdv3PLDFNoQ,AFD1,True
8,Köstlich😂…Cannabis Verbot Offiziell!,Durchblick,https://www.youtube.com/watch?v=0od7fM2a4m4,AFD1,True
9,Endlich!!! Schweizer Journalist erteilt frechen SPD Politiker eine LEKTION💥,kritisch analysiert,https://www.youtube.com/watch?v=yTEy5Z03ups,AFD1,True
10,Köstlich!!! Altkanzler demütigt öffentlich den CALLCENTER BOY💥,kritisch analysiert,https://www.youtube.com/watch?v=4nehXD7_p4s,AFD1,True
11,🚨 Ralf Stegner (SPD) wird im Schweizer Fernsehen von Oskar Freysinger vorgeführt! 🚨,Politik Joker,https://www.youtube.com/watch?v=ab1qhXbFUvA,AFD1,True
12,Moderatorin ZERBRICHT💥Die Falle geht NACH HINTEN LOS!,Hingeschaut!,https://www.youtube.com/watch?v=NA3mIqKlEKM,AFD1,True
13,Grüne Gender-Fanatiker in Weißglut | Dr. Christian Blex AfD,Dr. Christian Blex,https://www.youtube.com/watch?v=BSc3AnwIE14,AFD1,True
14,💥UNFASSBAR: Journalist ZERLEGT HABECK LIVE IM ÖRR!!💥,Durchleuchtet!,https://www.youtube.com/watch?v=cb9r6BL4jr8,AFD1,True
15,"Retourkutsche für die Grünen, herrlich ❤️",Landwirtschaft erLEEben mit Anthony Lee,https://www.youtube.com/watch?v=sloUMo288YI,AFD1,True
16,Heftig: Mädchen (19) im Knast wegen «Hassrede»!,COMPACTTV,https://www.youtube.com/watch?v=j4DT4tAVEEw,AFD1,True
17,Russland: Putin entlässt Verteidigungsminister Schoigu,tagesschau,https://www.youtube.com/watch?v=kS3W4puxn38,AFD1,False
18,Gysi fordert mehr Diplomatie gegenüber Russland | Markus Lanz vom 19. März 2024,ZDFheute Nachrichten,https://www.youtube.com/watch?v=tg7cu8CC6so,AFD1,False
19,"Sahra Wagenknecht, Wolfgang Grupp & Ralf Stegner im Spitzengespräch: Muss Reichtum begrenzt werden?",DER SPIEGEL,https://www.youtube.com/watch?v=0LsLPWhG6dk,AFD1,False
20,"Best of ""Helmut Schmidt bei Sandra Maischberger""",tagesschau,https://www.youtube.com/watch?v=DN27KEVGHpk,AFD1,False
21,Helmut Schmidt 2007 (mit Richard von Weizsäcker),tagesschau,https://www.youtube.com/watch?v=VNxDCZirYF0,AFD1,False
22,Helmut Schmidt 2012,tagesschau,https://www.youtube.com/watch?v=X7YKDaEmlwA,AFD1,False
23,Helmut Schmidt 2010,tagesschau,https://www.youtube.com/watch?v=4D5kr9lowTw,AFD1,False
24,Marie-Agnes Strack-Zimmermann (FDP) und Alice Weidel (AfD) im Gespräch | maischberger,tagesschau,https://www.youtube.com/watch?v=G482kZuxWTU,AFD1,False
25,"HAUSHALTSKRISE: ""Rücktrittserklärung!"" AfD-Chefin Alice Weidel fordert Olaf Scholz zum Rücktritt auf",WELT,https://www.youtube.com/watch?v=OU0ZPgYRnpc,AFD1,False
26,"HAUSHALTSKRISE: ""Sie können es nicht!"" – Friedrich Merz attackiert Scholz als ""Klempner der Macht""",WELT,https://www.youtube.com/watch?v=VclleYCfiXk,AFD1,False
27,"FRIEDRICH MERZ: AfD? ""Unverschämtheit!"" Wutanfall! Und plötzlich flippt der CDU-Chef völlig aus!",WELT,https://www.youtube.com/watch?v=nktvuGoI46g,AFD1,False
28,Lisa Eckhart - Die Vorteile des Lasters | 3satFestival,ZDF Satire,https://www.youtube.com/watch?v=KWQxSPuEVgM,AFD1,False
29,Sylter sind die nächsten Klimaflüchtlinge: Lisa Eckhart über Krieg und Umwelt | 3satFestival,ZDF Satire,https://www.youtube.com/watch?v=x43G1BiLLFg,AFD1,False
30,Lisa Eckhart plädiert für einen menschlichen Wiederaufbau nach der Pandemie | 3satFestival,ZDF Satire,https://www.youtube.com/watch?v=qPv9qH-7RCM,AFD1,False
31,Lisa Eckhart is(s)t nicht vegan: Geschmack steckt in der Todesangst | 3satFestival,ZDF Satire,https://www.youtube.com/watch?v=XI1TlJb91gw,AFD1,False
32,Lisa Eckhart verbessert die Welt - aus Versehen | 3satFestival,ZDF Satire,https://www.youtube.com/watch?v=uc8bnJmGZhU,AFD1,False
