,Title,Channel,url,video_list,Training
0,Ampel-Propaganda funktioniert nicht,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=ngi53tvX9qI,AFD1,True
1,erschreckend: unzuverlässige Pandemie-Daten,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=pdCvbp4baQY,AFD1,True
2,Alice Weidel zur Generaldebatte zum Bundeshaushalt 2024 am 31.01.24,phoenix,https://www.youtube.com/watch?v=hhUCIuC5PBc,AFD1,True
3,💥GRÜNE ERNÄHRUNGSKONTROLLE💥,Blitzmeldung,https://www.youtube.com/watch?v=1NJ3uviaZkc,AFD1,True
4,💥AfD POLITIKER SCHWER VERLETZT💥,Blitzmeldung,https://www.youtube.com/watch?v=d7FPTfAKgSk,AFD1,True
5,💥GRÜNER Bürgermeister geschlagen: KEINER berichtet wegen Täter HERKUNFT,Oli,https://www.youtube.com/watch?v=3G3Cg7RfFlY,AFD1,True
6,Sh*tstorm…Ganz Twitter Kocht Vor Wut!,Durchblick,https://www.youtube.com/watch?v=StdTMORlQBc,AFD1,True
7,Eilmeldung Eurowahl: AfD Stimmen explodieren und Grüne brechen komplett ein!,Durchblick,https://www.youtube.com/watch?v=tdv3PLDFNoQ,AFD1,True
8,Köstlich😂…Cannabis Verbot Offiziell!,Durchblick,https://www.youtube.com/watch?v=0od7fM2a4m4,AFD1,True
9,Endlich!!! Schweizer Journalist erteilt frechen SPD Politiker eine LEKTION💥,kritisch analysiert,https://www.youtube.com/watch?v=yTEy5Z03ups,AFD1,True
10,Köstlich!!! Altkanzler demütigt öffentlich den CALLCENTER BOY💥,kritisch analysiert,https://www.youtube.com/watch?v=4nehXD7_p4s,AFD1,True
11,🚨 Ralf Stegner (SPD) wird im Schweizer Fernsehen von Oskar Freysinger vorgeführt! 🚨,Politik Joker,https://www.youtube.com/watch?v=ab1qhXbFUvA,AFD1,True
12,Moderatorin ZERBRICHT💥Die Falle geht NACH HINTEN LOS!,Hingeschaut!,https://www.youtube.com/watch?v=NA3mIqKlEKM,AFD1,True
13,Grüne Gender-Fanatiker in Weißglut | Dr. Christian Blex AfD,Dr. Christian Blex,https://www.youtube.com/watch?v=BSc3AnwIE14,AFD1,True
14,💥UNFASSBAR: Journalist ZERLEGT HABECK LIVE IM ÖRR!!💥,Durchleuchtet!,https://www.youtube.com/watch?v=cb9r6BL4jr8,AFD1,True
15,"Retourkutsche für die Grünen, herrlich ❤️",Landwirtschaft erLEEben mit Anthony Lee,https://www.youtube.com/watch?v=sloUMo288YI,AFD1,True
16,Heftig: Mädchen (19) im Knast wegen «Hassrede»!,COMPACTTV,https://www.youtube.com/watch?v=j4DT4tAVEEw,AFD1,True
17,"The FPÖ and its ""Volkskanzler"" | ZDF Magazin Royale",ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=JFBVpNgehIg,AFD1,False
18,Far right and lots of likes: Maximilian Krah | ZDF Magazine Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=K3O_-Mjls_Q,AFD1,False
19,Wo die deutsche Polizei bei der Verfolgung von Straftaten im Internet versagt | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=Xdm8SG8_v0I,AFD1,False
20,"Jung, divers & mega Programm: der öffentlich-rechtliche Rundfunk | ZDF Magazin Royale",ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=GapZpufG5Ps,AFD1,False
21,Platzproblem in der Unendlichkeit | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=2f0na6rtZd4,AFD1,False
22,Platzproblem in der Unendlichkeit | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=F8aegvTVy5g,AFD1,False
23,SCHOCK: Das denkt Deutschland über Meinungsforschung! | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=yH-3Ol_eOMI,AFD1,False
24,SCHOCK: Das denkt Deutschland über Meinungsforschung! | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=Kkl3J7JVv7s,AFD1,False
25,Goodbye Bundestag: Politiker:innen auf Jobsuche | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=P1GZQDeVqlk,AFD1,False
26,Fynn Kliemann: SCHEISSE bauen (DIY) | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=ALzSAC4Wl6c,AFD1,False
27,How Facebook is destroying democracies around the globe | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=8vq6MzGNZyM,AFD1,False
28,Rassismus bei der Polizei | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=o4AqjHxqcRo,AFD1,False
29,Rechtsextremismus im Osten: So geht sächsisch! | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=du2nIqy0Hjw,AFD1,False
30,Warum der Profifußball rollt – trotz Pandemie! | ZDF Magazin Royale,ZDF MAGAZIN ROYALE,https://www.youtube.com/watch?v=gEbx_0dBjbM,AFD1,False
