,Title,Channel,url,video_list,Training
0,Ampel-Propaganda funktioniert nicht,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=ngi53tvX9qI,AFD1,True
1,erschreckend: unzuverlässige Pandemie-Daten,Die Welt Klar Sehen!,https://www.youtube.com/watch?v=pdCvbp4baQY,AFD1,True
2,Alice Weidel zur Generaldebatte zum Bundeshaushalt 2024 am 31.01.24,phoenix,https://www.youtube.com/watch?v=hhUCIuC5PBc,AFD1,True
3,💥GRÜNE ERNÄHRUNGSKONTROLLE💥,Blitzmeldung,https://www.youtube.com/watch?v=1NJ3uviaZkc,AFD1,True
4,💥AfD POLITIKER SCHWER VERLETZT💥,Blitzmeldung,https://www.youtube.com/watch?v=d7FPTfAKgSk,AFD1,True
5,💥GRÜNER Bürgermeister geschlagen: KEINER berichtet wegen Täter HERKUNFT,Oli,https://www.youtube.com/watch?v=3G3Cg7RfFlY,AFD1,True
6,Sh*tstorm…Ganz Twitter Kocht Vor Wut!,Durchblick,https://www.youtube.com/watch?v=StdTMORlQBc,AFD1,True
7,Eilmeldung Eurowahl: AfD Stimmen explodieren und Grüne brechen komplett ein!,Durchblick,https://www.youtube.com/watch?v=tdv3PLDFNoQ,AFD1,True
8,Köstlich😂…Cannabis Verbot Offiziell!,Durchblick,https://www.youtube.com/watch?v=0od7fM2a4m4,AFD1,True
9,Endlich!!! Schweizer Journalist erteilt frechen SPD Politiker eine LEKTION💥,kritisch analysiert,https://www.youtube.com/watch?v=yTEy5Z03ups,AFD1,True
10,Köstlich!!! Altkanzler demütigt öffentlich den CALLCENTER BOY💥,kritisch analysiert,https://www.youtube.com/watch?v=4nehXD7_p4s,AFD1,True
11,🚨 Ralf Stegner (SPD) wird im Schweizer Fernsehen von Oskar Freysinger vorgeführt! 🚨,Politik Joker,https://www.youtube.com/watch?v=ab1qhXbFUvA,AFD1,True
12,Moderatorin ZERBRICHT💥Die Falle geht NACH HINTEN LOS!,Hingeschaut!,https://www.youtube.com/watch?v=NA3mIqKlEKM,AFD1,True
13,Grüne Gender-Fanatiker in Weißglut | Dr. Christian Blex AfD,Dr. Christian Blex,https://www.youtube.com/watch?v=BSc3AnwIE14,AFD1,True
14,💥UNFASSBAR: Journalist ZERLEGT HABECK LIVE IM ÖRR!!💥,Durchleuchtet!,https://www.youtube.com/watch?v=cb9r6BL4jr8,AFD1,True
15,"Retourkutsche für die Grünen, herrlich ❤️",Landwirtschaft erLEEben mit Anthony Lee,https://www.youtube.com/watch?v=sloUMo288YI,AFD1,True
16,Heftig: Mädchen (19) im Knast wegen «Hassrede»!,COMPACTTV,https://www.youtube.com/watch?v=j4DT4tAVEEw,AFD1,True
17,"Militärmanöver ""Steadfast Defender"" probt Angriff an der Ostflanke",ZDFheute Nachrichten,https://www.youtube.com/watch?v=qw6kTKy1Z-E,AFD1,False
18,FREGATTE HESSEN - Hochmodern und hochgefährlich | HD Doku,WELT,https://www.youtube.com/watch?v=kuILkqTAJB8,AFD1,False
19,"Deutsche Panzer - Technik, Entwicklung & Geschichte | HD Doku",WELT,https://www.youtube.com/watch?v=yWv8bPB8am4,AFD1,False
20,"SCHWERLASTTRANSPORTER HX81 ""Elefant"" - So entsteht die kräftigste Zugmaschine der Bundeswehr | DOKU",WELT Doku,https://www.youtube.com/watch?v=bs0PISWA2Qg,AFD1,False
21,LIEBHERR MOBILKRAN LTM 1750 - So entsteht das Deutsche Stahlmonster auf Rädern | WELT HD Doku,WELT Doku,https://www.youtube.com/watch?v=ET8b-bI7sZg,AFD1,False
22,VOLVO A60 - Der weltgrößte knickgelenkte Muldenkipper - So wird der XXL-Dumper gebaut | WELT HD DOKU,WELT Doku,https://www.youtube.com/watch?v=pQA0_qn-Xd4,AFD1,False
23,Die 10 größten und längsten Trucks der Welt,Technik,https://www.youtube.com/watch?v=Y5aCmS6JvA0,AFD1,False
24,DIE STÄRKSTEN UND BEEINDRUCKENDSTEN LKWS DIE DU NOCH NICHT GESEHEN HAST,TechZone,https://www.youtube.com/watch?v=PQaC7uXGReY,AFD1,False
25,"BRUTALE TRUCKS, DIE JEDER MANN ZU SCHÄTZEN WEISS",TechZone,https://www.youtube.com/watch?v=TcR4kfv2DLY,AFD1,False
26,Die 10 STÄRKSTEN LKW DER WELT 2023,TechOnly,https://www.youtube.com/watch?v=ftUx4VAyRCg,AFD1,False
27,TOP 10 Largest Trucks of the World... (Unveiling),TheTranzInfo,https://www.youtube.com/watch?v=sUN7PbpDTcY,AFD1,False
28,"Most POWERFUL Types of ""TRUCKS"" (Around the Globe)",TheTranzInfo,https://www.youtube.com/watch?v=tcQlCsB5R28,AFD1,False
29,"Neues E-Auto? 3 Minuten tanken, 800 Kilometer fahren, ohne Ladekabel | Die Story | Kontrovers | BR24",BR24,https://www.youtube.com/watch?v=G3iKJ4IMick,AFD1,False
30,Hightech beim Autoklau - Keyless macht es Dieben leicht | Kontrovers | Die Story | BR24,BR24,https://www.youtube.com/watch?v=mf4Q2grQmR4,AFD1,False
31,"MERCEDES BENZ FACTORY 56: In dieser Hightech-Fabrik werden S-Klasse, Maybach & EQS gebaut | DOKU",WELT Drive,https://www.youtube.com/watch?v=uuCVnqV4cNc,AFD1,False
